PROVINCIA,PARTIDO,LOCALIDAD,ADSL,CABLEMODEM,DIAL_UP,FIBRA_OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,POBLACION,DISTANCIA
CORDOBA,MARCOS JUÁREZ,COLONIA ITALIANA,0,158,0,0,31,0,0,10,738,373.97
CORDOBA,MARCOS JUÁREZ,CORRAL DE BUSTOS,697,4298,0,1027,1790,0,0,49,10407,375.7
CORDOBA,MARCOS JUÁREZ,CRUZ ALTA,593,0,0,0,0,1,0,2,7200,358.3
CORDOBA,MARCOS JUÁREZ,GENERAL BALDISSERA,451,0,0,0,0,1,0,0,2387,393.06
CORDOBA,MARCOS JUÁREZ,GENERAL ROCA,1214,0,0,1,0,2,0,0,2777,382.89
CORDOBA,MARCOS JUÁREZ,GUATIMOZÍN,146,0,0,700,593,1,0,15,2428,390.26
CORDOBA,MARCOS JUÁREZ,INRIVILLE,192,0,0,0,0,0,0,89,3709,395.9
CORDOBA,MARCOS JUÁREZ,ISLA VERDE,454,262,0,211,0,0,0,0,4361,396.22
CORDOBA,MARCOS JUÁREZ,LEONES,189,2762,0,4,0,0,0,23,10391,417.4
CORDOBA,MARCOS JUÁREZ,LOS SURGENTES,599,0,0,300,0,1,0,0,2752,376.8
CORDOBA,MARCOS JUÁREZ,MARCOS JUÁREZ,77,11084,0,9,0,0,0,240,27004,400.07
CORDOBA,MARCOS JUÁREZ,MONTE BUEY,1563,0,0,0,0,0,0,0,6217,416.01
CORDOBA,MARCOS JUÁREZ,VILLA ELISA,185,0,12,1492,0,0,0,0,26,414.68
CORDOBA,MARCOS JUÁREZ,SAIRA,253,0,0,0,0,0,0,0,789,417.76
CORDOBA,MARCOS JUÁREZ,CAPITÁN GENERAL BERNARDO O'HIGGINS,15,0,0,0,0,0,0,25,483,384.41
CORDOBA,MARCOS JUÁREZ,CAVANAGH,0,0,0,0,0,0,0,322,1202,380.92
CORDOBA,MINAS,CIÉNAGA DEL CORO,0,0,0,1,0,0,0,64,303,751.37
CORDOBA,MINAS,LA PLAYA,0,0,0,0,0,0,0,53,207,756.96
CORDOBA,MINAS,SAN CARLOS MINAS,171,0,0,2,0,0,0,291,1311,728.99
CORDOBA,MINAS,TOSNO,0,0,0,0,0,0,0,27,94,759.37
CORDOBA,MINAS,EL CHACHO,0,0,0,1,0,0,0,173,154,795.03
CORDOBA,MINAS,ESTANCIA DE GUADALUPE,0,0,0,0,0,0,0,35,140,742.1
CORDOBA,MINAS,GUASAPAMPA,0,0,0,0,0,0,0,34,129,751.81
CORDOBA,MINAS,TALAINI,0,0,0,0,0,0,0,23,112,729.8
CORDOBA,POCHO,CHANCANI,0,0,0,0,0,0,0,97,422,742.78
CORDOBA,POCHO,LAS PALMAS,0,0,0,0,0,0,0,9,43,732.17
CORDOBA,POCHO,SALSACATE,81,0,0,3,0,1,0,298,1275,719.8
CORDOBA,POCHO,VILLA DE POCHO,0,0,0,0,0,0,0,40,171,725.51
CORDOBA,POCHO,LOS TALARES,0,0,0,0,0,0,0,39,157,712.04
CORDOBA,POCHO,SAN GERÓNIMO,0,0,0,0,0,0,0,11,85,703.98
CORDOBA,POCHO,TALA CAÑADA,0,0,0,0,0,0,0,39,183,706.97
CORDOBA,POCHO,TANINGA,0,0,0,0,0,0,0,167,129,717.14
CORDOBA,PRESIDENTE ROQUE SÁENZ PEÑA,GENERAL LEVALLE,0,2534,0,108,0,0,0,146,5697,509.06
CORDOBA,PRESIDENTE ROQUE SÁENZ PEÑA,LA CESIRA,395,0,0,2,17,1,0,38,1318,423.95
CORDOBA,PRESIDENTE ROQUE SÁENZ PEÑA,LABOULAYE,478,7032,0,9,1,0,0,1133,20534,458.59
CORDOBA,PRESIDENTE ROQUE SÁENZ PEÑA,MELO,0,0,0,10,21,0,0,389,1198,461.29
CORDOBA,PRESIDENTE ROQUE SÁENZ PEÑA,RÍO BAMBA,0,0,0,0,0,0,0,31,103,491.04
CORDOBA,PRESIDENTE ROQUE SÁENZ PEÑA,ROSALES,0,0,0,0,0,0,0,132,525,436.44
CORDOBA,PRESIDENTE ROQUE SÁENZ PEÑA,SERRANO,0,1033,0,0,0,1,0,81,3162,468.69
CORDOBA,PRESIDENTE ROQUE SÁENZ PEÑA,LEGUIZAMÓN,0,0,0,1,0,0,0,0,53,419.88
CORDOBA,PRESIDENTE ROQUE SÁENZ PEÑA,SAN JOAQUÍN,0,0,0,0,0,0,0,42,140,484.57
CORDOBA,PUNILLA,BIALET MASSÉ,276,0,0,0,0,0,0,333,5425,670.03
CORDOBA,PUNILLA,CABALANGO,0,0,0,0,0,0,0,207,336,672.96
CORDOBA,PUNILLA,CAPILLA DEL MONTE,1036,457,0,0,0,0,0,282,11181,704.68
CORDOBA,PUNILLA,CASA GRANDE,0,0,0,0,0,0,0,57,672,680.24
CORDOBA,PUNILLA,CHARBONIER,0,0,0,0,0,0,0,102,235,711.77
CORDOBA,PUNILLA,COSQUÍN,1244,5530,0,19,0,0,0,113,19458,674.77
CORDOBA,PUNILLA,CUESTA BLANCA,0,0,0,0,0,0,0,40,510,668.87
CORDOBA,PUNILLA,ESTANCIA VIEJA,0,0,0,0,0,0,0,216,909,669.84
CORDOBA,PUNILLA,HUERTA GRANDE,0,28,0,1929,0,0,0,81,5925,687.89
CORDOBA,PUNILLA,LA CUMBRE,375,0,0,0,0,0,0,183,7544,693.74
CORDOBA,PUNILLA,LA FALDA,918,5595,0,30,0,0,0,22,16335,685.97
CORDOBA,PUNILLA,LAS JARILLAS,0,0,0,0,0,0,0,4,103,663.09
CORDOBA,PUNILLA,LOS COCOS,206,0,0,0,0,0,0,52,1242,698.13
CORDOBA,PUNILLA,MAYU SUMAJ,0,155,0,0,0,0,0,49,1259,666.83
CORDOBA,PUNILLA,SAN ANTONIO DE ARREDONDO,0,1673,0,1,0,0,0,112,3653,665.04
CORDOBA,PUNILLA,SAN ESTEBAN,49,0,0,0,0,0,0,42,852,701.14
CORDOBA,PUNILLA,SAN ROQUE,0,0,0,0,0,0,0,233,1126,667.45
CORDOBA,PUNILLA,SANTA MARÍA DE PUNILLA,568,0,0,2,1,0,0,113,9526,672.86
CORDOBA,PUNILLA,TALA HUASI,0,0,0,0,0,0,0,15,131,668.28
CORDOBA,PUNILLA,TANTI,0,0,0,0,225,0,0,373,6554,677.47
CORDOBA,PUNILLA,VALLE HERMOSO,260,22,0,1632,0,0,0,117,6187,684.15
CORDOBA,PUNILLA,VILLA CARLOS PAZ,1719,25091,0,48,1,2,0,642,62423,665.86
CORDOBA,PUNILLA,VILLA GIARDINO,366,0,0,0,0,0,0,206,6702,690.12
CORDOBA,PUNILLA,VILLA PARQUE SIQUIMÁN,0,0,0,0,0,0,0,285,1738,669.3
CORDOBA,PUNILLA,VILLA RÍO ICHO CRUZ,0,0,0,0,0,0,0,147,1864,667.68
CORDOBA,PUNILLA,VILLA SANTA CRUZ DEL LAGO,228,0,0,0,0,0,0,279,2282,671.01
CORDOBA,RÍO CUARTO,ACHIRAS,0,0,0,50,0,0,0,258,2287,626.13
CORDOBA,RÍO CUARTO,ADELIA MARÍA,91,2816,0,22,0,0,0,222,7586,525.9
CORDOBA,RÍO CUARTO,ALCIRA (EST. GIGENA),265,0,0,884,0,1,0,0,5919,583.39
CORDOBA,RÍO CUARTO,ALPA CORRAL,0,0,0,0,160,0,0,0,812,619.45
CORDOBA,RÍO CUARTO,BERROTARÁN,316,1868,0,3,0,0,0,135,6869,600.87
CORDOBA,RÍO CUARTO,BULNES,50,0,0,0,0,1,0,0,1051,588.22
CORDOBA,RÍO CUARTO,CHAJÁN,0,0,0,78,0,1,0,0,767,616.69
CORDOBA,RÍO CUARTO,CHUCUL,14,0,0,3,0,0,0,74,304,558.9
CORDOBA,RÍO CUARTO,CORONEL MOLDES,313,0,0,0,1340,0,0,0,9005,578.17
CORDOBA,RÍO CUARTO,ELENA,60,0,0,596,0,0,0,86,2985,596.09
CORDOBA,RÍO CUARTO,LA CAROLINA,7,0,0,0,0,2,0,66,165,601.77
CORDOBA,RÍO CUARTO,LAS ACEQUIAS,422,0,0,8,0,0,0,0,2201,532.01
CORDOBA,RÍO CUARTO,LAS ALBAHACAS,9,0,0,0,14,0,0,0,287,622.36
CORDOBA,RÍO CUARTO,LAS HIGUERAS,73,718,0,789,0,0,0,0,6038,566.14
CORDOBA,RÍO CUARTO,LAS PEÑAS,4,0,0,0,0,0,0,25,145,573.19
CORDOBA,RÍO CUARTO,LAS VERTIENTES,29,0,0,25,0,0,0,0,766,585.63
CORDOBA,RÍO CUARTO,RÍO CUARTO,4767,34738,1,31922,0,4,0,1065,157010,570.39
CORDOBA,RÍO CUARTO,SAMPACHO,391,0,0,30,1070,0,0,219,7716,595.59
CORDOBA,RÍO CUARTO,SAN BASILIO,37,0,0,865,0,1,0,0,3160,555.9
CORDOBA,RÍO CUARTO,SANTA CATALINA (EST. HOLMBERG),353,0,0,0,0,0,0,0,3860,575.3
CORDOBA,RÍO CUARTO,VICUÑA MACKENNA,2127,1518,0,71,0,1,0,0,10021,553.27
CORDOBA,RÍO CUARTO,VILLA EL CHACAY,0,0,0,0,4,0,0,0,81,624.42
CORDOBA,RÍO CUARTO,WASHINGTON,0,0,0,0,0,0,0,38,608,581.24
CORDOBA,RÍO CUARTO,CORONEL BAIGORRIA,0,0,0,1,0,0,0,0,1456,581.55
CORDOBA,RÍO PRIMERO,CAÑADA DE MACHADO,0,0,0,0,0,0,0,11,178,595.01
CORDOBA,RÍO PRIMERO,ESQUINA,0,0,0,55,0,1,0,0,184,634.65
CORDOBA,RÍO PRIMERO,LA PARA,0,1167,0,4,0,1,0,154,3404,592.27
CORDOBA,RÍO PRIMERO,LA PUERTA,0,0,0,1,0,0,0,100,2185,609.52
CORDOBA,RÍO PRIMERO,MONTECRISTO,217,0,0,1331,0,1,0,185,9254,627.93
CORDOBA,RÍO PRIMERO,PIQUILLÍN,132,0,0,0,0,0,0,0,1347,616.73
CORDOBA,RÍO PRIMERO,RÍO PRIMERO,1089,0,0,692,0,0,0,187,7044,604.41
CORDOBA,RÍO PRIMERO,SANTA ROSA DE RÍO PRIMERO,348,0,0,1224,0,0,0,301,7761,600.73
CORDOBA,RÍO PRIMERO,VILLA FONTANA,0,0,0,271,3,0,0,166,938,599.96
CORDOBA,RÍO PRIMERO,DIEGO DE ROJAS,0,0,0,1,0,0,0,0,509,605.36
CORDOBA,RÍO PRIMERO,LA QUINTA,0,0,0,0,0,0,0,30,150,589.45
CORDOBA,RÍO SECO,SEBASTIÁN ELCANO,0,0,0,2,0,0,0,0,2481,690.1
CORDOBA,RÍO SECO,VILLA DE MARÍA,0,610,0,0,427,0,0,242,4648,719.49
CORDOBA,RÍO SECO,CERRO COLORADO,0,0,0,0,0,0,0,60,225,717.74
CORDOBA,RÍO SECO,RAYO CORTADO,0,0,0,0,0,0,0,57,675,712.49
CORDOBA,RÍO SEGUNDO,CAPILLA DEL CARMEN,0,153,0,0,0,0,0,11,328,571.24
CORDOBA,RÍO SEGUNDO,CARRILOBO,0,570,0,64,0,1,0,68,1763,529.91
CORDOBA,RÍO SEGUNDO,COLAZO,0,0,0,2,0,1,0,0,1598,544.77
CORDOBA,RÍO SEGUNDO,COSTASACATE,126,0,0,153,0,0,0,12,1480,594.0
CORDOBA,RÍO SEGUNDO,LAGUNA LARGA,518,0,0,1,0,0,0,704,7437,589.21
CORDOBA,RÍO SEGUNDO,LAS JUNTURAS,30,0,0,633,0,1,0,0,1748,558.29
CORDOBA,RÍO SEGUNDO,LOS CHAÑARITOS,5,0,0,41,1,0,0,32,219,577.83
CORDOBA,RÍO SEGUNDO,LUQUE,22,4,0,1240,0,0,0,19,6253,562.09
CORDOBA,RÍO SEGUNDO,MANFREDI,49,0,0,4,0,0,0,0,961,580.73
CORDOBA,RÍO SEGUNDO,ONCATIVO,2385,71,0,152,0,0,0,436,13180,571.64
CORDOBA,RÍO SEGUNDO,PILAR,872,0,0,1350,0,0,0,1215,14735,601.43
CORDOBA,RÍO SEGUNDO,POZO DEL MOLLE,0,1892,0,0,0,0,0,0,5680,505.26
CORDOBA,RÍO SEGUNDO,RINCÓN,0,149,0,0,0,0,0,17,517,586.15
CORDOBA,RÍO SEGUNDO,RÍO SEGUNDO,1329,0,0,1751,0,0,0,1405,19713,605.7
CORDOBA,RÍO SEGUNDO,SANTIAGO TEMPLE,59,769,0,16,2,1,0,89,2779,585.24
CORDOBA,RÍO SEGUNDO,VILLA DEL ROSARIO,92,6600,0,1,0,0,0,51,15313,582.64
CORDOBA,RÍO SEGUNDO,CALCHÍN,0,985,0,0,45,0,0,0,2435,549.79
CORDOBA,SAN ALBERTO,ARROYO LOS PATOS,0,40,0,20,0,0,0,5,545,688.19
CORDOBA,SAN ALBERTO,EL HUAYCO,67,0,0,0,0,0,0,6,133,679.1
CORDOBA,SAN ALBERTO,LA CORTADERA,0,0,0,1,0,0,0,0,10,723.09
CORDOBA,SAN ALBERTO,LAS CALLES,0,0,0,8,0,0,0,70,320,681.73
CORDOBA,SAN ALBERTO,LAS RABONAS,0,0,0,0,11,0,0,51,591,681.23
CORDOBA,SAN ALBERTO,MINA CLAVERO,1394,302,0,187,0,0,0,0,8487,689.55
CORDOBA,SAN ALBERTO,NONO,156,30,0,110,0,0,0,51,1198,685.69
CORDOBA,SAN ALBERTO,SAN HUBERTO,0,0,0,6,0,0,0,41,116,682.26
CORDOBA,SAN ALBERTO,SAN LORENZO,0,0,0,0,0,0,0,20,122,693.63
CORDOBA,SAN ALBERTO,SAN PEDRO,0,0,0,6,0,0,0,403,3361,696.46
CORDOBA,SAN ALBERTO,SAN VICENTE,0,0,0,6,0,0,0,33,658,718.36
CORDOBA,SAN ALBERTO,SAUCE ARRIBA,0,0,0,0,0,0,0,21,471,693.35
CORDOBA,SAN ALBERTO,VILLA CURA BROCHERO,0,180,0,125,0,0,0,3,6351,691.78
CORDOBA,SAN ALBERTO,VILLA SARMIENTO,1,0,0,0,0,0,0,423,5207,694.16
CORDOBA,SAN JAVIER,CONLARA,0,0,0,0,0,0,0,24,153,690.52
CORDOBA,SAN JAVIER,CRUZ CAÑA,0,0,0,0,0,0,0,41,186,663.79
CORDOBA,SAN JAVIER,DOS ARROYOS,0,0,0,0,0,0,0,5,46,680.8
CORDOBA,SAN JAVIER,EL PANTANILLO,0,0,0,0,0,0,0,4,108,679.86
CORDOBA,SAN JAVIER,LA PAZ,0,0,0,0,0,1,0,268,1189,668.63
CORDOBA,SAN JAVIER,LA POBLACIÓN,0,0,0,0,0,0,0,78,504,674.16
CORDOBA,SAN JAVIER,LA RAMADA,0,0,0,0,0,0,0,14,60,663.54
CORDOBA,SAN JAVIER,LA TRAVESÍA,0,0,0,0,0,0,0,49,168,674.96
CORDOBA,SAN JAVIER,LAS CHACRAS,0,0,0,2,0,0,0,0,535,666.03
CORDOBA,SAN JAVIER,LAS TAPIAS,0,0,0,0,0,0,0,251,719,685.77
CORDOBA,SAN JAVIER,LOMA BOLA,0,0,0,0,0,0,0,20,418,666.62
CORDOBA,SAN JAVIER,LOS CERRILLOS,0,0,0,0,0,0,0,64,2283,713.12
CORDOBA,SAN JAVIER,LOS HORNILLOS,180,0,0,0,0,0,0,43,920,679.02
CORDOBA,SAN JAVIER,LOS MOLLES,0,0,0,0,0,0,0,36,184,679.97
CORDOBA,SAN JAVIER,LOS ROMEROS,0,0,0,0,0,0,0,9,0,687.03
CORDOBA,SAN JAVIER,LUYABA,0,0,0,0,0,0,0,124,727,672.35
CORDOBA,SAN JAVIER,QUEBRACHO LADEADO,0,0,0,0,0,0,0,10,165,665.05
CORDOBA,SAN JAVIER,QUEBRADA DE LOS POZOS,0,0,0,0,0,1,0,81,398,682.43
CORDOBA,SAN JAVIER,SAN JAVIER Y YACANTO,0,0,0,0,0,0,0,280,1210,675.82
CORDOBA,SAN JAVIER,SAN JOSÉ,0,0,0,0,0,0,0,69,967,703.55
CORDOBA,SAN JAVIER,VILLA DE LAS ROSAS,0,0,0,0,0,0,0,329,3103,682.06
CORDOBA,SAN JAVIER,VILLA DOLORES,302,466,0,6686,0,0,0,2167,29854,694.15
CORDOBA,SAN JAVIER,VILLA LA VIÑA,0,0,0,0,0,0,0,6,34,684.46
CORDOBA,SAN JUSTO,ALICIA,0,325,0,928,647,1,0,66,3305,476.56
CORDOBA,SAN JUSTO,ALTOS DE CHIPIÓN,0,0,0,622,0,1,0,0,1718,543.78
CORDOBA,SAN JUSTO,ARROYITO,296,4077,0,5392,0,1,69,103,22147,556.01
CORDOBA,SAN JUSTO,BRINKMANN,133,0,0,2547,0,0,0,0,9890,532.98
CORDOBA,SAN JUSTO,COLONIA ANITA,0,0,0,0,0,0,0,4,8,520.33
CORDOBA,SAN JUSTO,COLONIA LAS PICHANAS,0,0,0,0,0,0,0,4,117,559.94
CORDOBA,SAN JUSTO,COLONIA MARINA,0,0,0,423,0,1,0,133,1153,521.52
CORDOBA,SAN JUSTO,COLONIA SAN BARTOLOMÉ,0,0,0,66,0,0,0,361,1291,524.71
CORDOBA,SAN JUSTO,DEVOTO,362,0,0,2,1,0,0,0,6057,505.3
CORDOBA,SAN JUSTO,EL ARAÑADO,0,479,0,0,0,1,0,66,1746,521.82
CORDOBA,SAN JUSTO,EL FUERTECITO,0,98,0,13,0,0,2,9,297,551.58
CORDOBA,SAN JUSTO,EL TÍO,15,705,0,126,0,0,0,33,1903,542.7
CORDOBA,SAN JUSTO,ESTACIÓN LUXARDO,0,0,0,0,0,0,0,36,105,501.95
CORDOBA,SAN JUSTO,FREYRE,172,1700,0,810,0,0,0,79,6620,511.27
CORDOBA,SAN JUSTO,LA FRANCIA,158,0,0,925,0,0,0,119,3720,527.47
CORDOBA,SAN JUSTO,LA TORDILLA,435,0,0,0,0,0,0,45,1257,570.15
CORDOBA,SAN JUSTO,LAS VARILLAS,274,0,0,6694,0,1,0,0,16238,499.79
CORDOBA,SAN JUSTO,MARULL,0,0,0,651,0,1,0,150,1791,572.44
CORDOBA,SAN JUSTO,MIRAMAR,0,1058,0,0,115,0,0,96,2023,568.84
CORDOBA,SAN JUSTO,MORTEROS,134,0,0,6554,0,0,0,0,16890,544.87
CORDOBA,SAN JUSTO,PLAZA LUXARDO,0,0,0,0,0,0,0,6,90,508.4
CORDOBA,SAN JUSTO,PLAZA SAN FRANCISCO,0,0,0,0,0,0,0,9,284,494.37
CORDOBA,SAN JUSTO,PORTEÑA,404,0,0,1784,0,0,0,73,5337,521.92
CORDOBA,SAN JUSTO,QUEBRACHO HERRADO,0,0,0,0,0,0,0,43,364,488.47
CORDOBA,SAN JUSTO,SACANTA,0,823,0,452,5,1,0,125,3117,538.47
CORDOBA,SAN JUSTO,SAN FRANCISCO,2612,15156,0,348,60,0,0,605,61750,488.93
CORDOBA,SAN JUSTO,SATURNINO MARÍA LASPIUR,0,758,0,0,0,1,0,21,2496,494.79
CORDOBA,SAN JUSTO,TRÁNSITO,53,0,0,0,0,0,0,106,2886,566.16
CORDOBA,SAN JUSTO,VILLA CONCEPCIÓN DEL TÍO,0,384,0,0,0,0,0,132,1848,546.36
CORDOBA,SAN JUSTO,VILLA SAN ESTEBAN,0,0,0,0,0,0,0,31,82,529.58
CORDOBA,SAN JUSTO,TORO PUJIO,77,0,0,0,0,0,0,0,173,574.59
CORDOBA,SAN JUSTO,COLONIA VIGNAUD,81,0,0,102,0,0,0,0,722,530.48
CORDOBA,SAN JUSTO,SEEBER,60,0,0,0,0,0,0,0,582,524.31
CORDOBA,SAN JUSTO,EL FORTÍN,0,441,0,0,0,0,0,64,1648,462.66
CORDOBA,SAN JUSTO,LAS VARAS,0,0,0,148,11,0,0,0,1320,497.3
CORDOBA,SAN JUSTO,VILLA DEL TRÁNSITO,0,0,0,0,0,0,0,65,227,564.48
CORDOBA,SAN JUSTO,LA PAQUITA,220,0,0,0,2,0,0,126,947,540.33
CORDOBA,SANTA MARÍA,ALTA GRACIA,1688,15,0,13941,0,0,0,327,48140,646.37
CORDOBA,SANTA MARÍA,ANISACATE,63,0,0,0,0,0,0,106,2991,641.41
CORDOBA,SANTA MARÍA,DESPEÑADEROS,923,0,0,1065,0,0,0,124,5758,625.86
CORDOBA,SANTA MARÍA,LA CUMBRECITA,0,0,0,0,0,0,0,5,0,661.14
CORDOBA,SANTA MARÍA,LA PAISANITA,33,0,0,0,0,0,0,0,60,646.76
CORDOBA,SANTA MARÍA,MALAGUEÑO,30,0,0,14,0,0,0,383,7136,652.32
CORDOBA,SANTA MARÍA,POTRERO DE GARAY,0,0,0,5,0,0,0,1198,1017,648.44
CORDOBA,SANTA MARÍA,SAN NICOLÁS,4,0,0,0,0,0,0,0,1171,661.33
CORDOBA,SANTA MARÍA,TOLEDO,517,0,0,162,0,0,0,4,3843,619.1
CORDOBA,SANTA MARÍA,VALLE DE ANISACATE,0,0,0,0,0,0,0,62,487,640.81
CORDOBA,SANTA MARÍA,VILLA CIUDAD DE AMÉRICA (LOTEO DIEGO DE ROJAS),0,0,0,0,0,0,0,483,679,645.51
CORDOBA,SANTA MARÍA,VILLA DEL PRADO,0,0,0,0,0,0,0,49,1476,645.79
CORDOBA,SANTA MARÍA,VILLA LA BOLSA,0,0,0,0,0,0,0,53,995,642.54
CORDOBA,SANTA MARÍA,VILLA LOS AROMOS,93,0,0,0,0,0,0,61,1364,642.65
CORDOBA,SANTA MARÍA,VILLA PARQUE SANTA ANA,213,0,0,0,0,0,0,0,2491,644.39
CORDOBA,SANTA MARÍA,VILLA SAN ISIDRO - JOSÉ DE LA QUINTANA,0,0,0,0,0,0,0,51,483,634.14
CORDOBA,SANTA MARÍA,LA DONOSA,0,0,0,0,0,0,0,74,0,640.53
CORDOBA,SANTA MARÍA,CAMPOS DEL VIRREY,0,0,0,35,0,0,0,0,188,643.85
CORDOBA,SANTA MARÍA,JOSÉ DE LA QUINTANA,0,0,0,0,0,0,0,11,419,637.18
CORDOBA,SOBREMONTE,SAN FRANCISCO DEL CHAÑAR,0,0,0,1,0,1,0,0,2256,743.41
CORDOBA,SOBREMONTE,CAMINIAGA,0,0,0,2,0,0,0,0,282,728.35
CORDOBA,TERCERO ARRIBA,ALMAFUERTE,584,2528,0,291,0,0,0,404,11422,602.55
CORDOBA,TERCERO ARRIBA,COLONIA ALMADA,0,0,0,0,0,0,0,1,495,579.01
CORDOBA,TERCERO ARRIBA,CORRALITO,0,0,0,149,265,1,0,39,1727,606.41
CORDOBA,TERCERO ARRIBA,GENERAL FOTHERINGHAM,24,0,0,0,0,0,0,40,313,563.86
CORDOBA,TERCERO ARRIBA,HERNANDO,267,3031,0,3,0,0,0,0,10109,547.06
CORDOBA,TERCERO ARRIBA,JAMES CRAIK,117,689,0,3,0,0,0,637,5110,539.56
CORDOBA,TERCERO ARRIBA,LAS ISLETILLAS,0,0,0,0,0,0,0,8,152,559.43
CORDOBA,TERCERO ARRIBA,LAS PERDICES,892,0,0,0,0,1,0,33,5084,531.83
CORDOBA,TERCERO ARRIBA,OLIVA,1269,0,0,1893,0,0,0,162,11672,554.9
CORDOBA,TERCERO ARRIBA,PAMPAYASTA SUR,0,0,0,3,0,1,0,0,1208,549.63
CORDOBA,TERCERO ARRIBA,RÍO TERCERO,76,9313,0,11014,0,1,0,1130,46421,591.86
CORDOBA,TERCERO ARRIBA,TANCACHA,1305,0,0,0,0,1,0,193,5298,577.3
CORDOBA,TERCERO ARRIBA,VILLA ASCASUBI,0,0,0,0,0,0,0,514,2260,574.15
CORDOBA,TERCERO ARRIBA,PAMPAYASTA NORTE,0,0,0,0,0,0,0,1,79,549.41
CORDOBA,TERCERO ARRIBA,PUNTA DEL AGUA,0,0,0,0,0,0,0,1,175,546.24
CORDOBA,TERCERO ARRIBA,DALMACIO VÉLEZ,0,0,0,460,0,0,0,0,1497,525.09
CORDOBA,TOTORAL,LAS PEÑAS,23,0,0,0,0,0,0,231,1590,687.06
CORDOBA,TOTORAL,SARMIENTO,49,0,0,0,0,0,0,0,1288,679.31
CORDOBA,TOTORAL,VILLA DEL TOTORAL,306,0,0,1192,2,0,0,369,8211,681.4
CORDOBA,TOTORAL,SINSACATE,34,0,0,934,0,0,0,15,1317,665.9
CORDOBA,TULUMBA,LAS ARRIAS,5,0,0,0,0,0,0,0,1104,672.75
CORDOBA,TULUMBA,SAN JOSÉ DE LA DORMIDA,86,0,0,0,0,1,0,263,4472,698.82
CORDOBA,TULUMBA,VILLA TULUMBA,0,0,0,2,0,0,0,169,1474,707.94
CORDOBA,TULUMBA,SAN PEDRO NORTE,0,0,0,0,0,0,0,62,317,733.81
CORDOBA,TULUMBA,ROSARIO DEL SALADILLO,0,0,0,2,0,0,0,0,178,658.93
CORDOBA,UNIÓN,ALTO ALEGRE,140,155,0,1,0,0,0,0,816,482.36
CORDOBA,UNIÓN,BALLESTEROS,557,0,0,76,0,0,0,65,3928,478.94
CORDOBA,UNIÓN,BALLESTEROS SUR,0,0,0,1,0,0,0,70,532,480.2
CORDOBA,UNIÓN,BELL VILLE,630,8640,0,3344,0,0,0,0,33835,450.41
CORDOBA,UNIÓN,CANALS,112,0,0,736,0,0,0,299,8645,426.15
CORDOBA,UNIÓN,CHILIBROSTE,146,0,0,1,0,0,0,6,576,453.97
CORDOBA,UNIÓN,CINTRA,315,0,0,1,0,1,0,76,1182,466.35
CORDOBA,UNIÓN,IDIAZABAL,0,0,0,461,0,1,0,0,1513,469.24
CORDOBA,UNIÓN,JUSTINIANO POSSE,0,0,0,3005,0,0,0,1,8499,436.24
CORDOBA,UNIÓN,LABORDE,124,0,0,0,0,0,0,0,5943,438.73
CORDOBA,UNIÓN,MONTE MAÍZ,660,1776,0,339,0,0,0,0,7325,414.62
CORDOBA,UNIÓN,MORRISON,759,0,0,445,0,0,0,0,3345,464.28
CORDOBA,UNIÓN,NOETINGER,0,0,0,921,0,0,0,218,4709,436.27
CORDOBA,UNIÓN,ORDÓÑEZ,229,0,0,668,0,0,0,0,2609,453.87
CORDOBA,UNIÓN,PASCANAS,0,0,0,364,0,0,0,35,2763,456.0
CORDOBA,UNIÓN,PUEBLO ITALIANO,0,204,0,0,0,1,0,0,1654,413.4
CORDOBA,UNIÓN,RAMÓN J. CÁRCANO,0,0,0,0,0,0,0,20,57,491.66
CORDOBA,UNIÓN,SAN ANTONIO DE LITÍN,368,0,0,1,6,0,0,54,1268,470.78
CORDOBA,UNIÓN,SAN MARCOS,103,0,0,3,0,0,0,0,3093,433.58
CORDOBA,UNIÓN,VIAMONTE,22,0,0,0,0,0,0,0,1583,439.93
CORDOBA,UNIÓN,WENCESLAO ESCALANTE,21,85,0,0,0,1,0,10,1504,430.51
CORDOBA,UNIÓN,COLONIA BISMARCK,0,7,0,0,0,0,0,15,373,420.35
CORRIENTES,BELLA VISTA,BELLA VISTA,580,600,0,0,100,2,0,600,29071,677.07
CORRIENTES,BERÓN DE ASTRADA,BERÓN DE ASTRADA,0,0,0,0,0,1,0,0,1411,785.44
CORRIENTES,CAPITAL,CORRIENTES,6326,67094,3,20369,7,3,0,1310,346334,791.62
CORRIENTES,CAPITAL,LAGUNA BRAVA,0,0,0,0,0,1,0,0,3314,787.84
CORRIENTES,CAPITAL,RIACHUELO,0,0,0,0,0,1,0,171,1965,778.12
CORRIENTES,CAPITAL,SAN CAYETANO,0,0,0,0,0,1,0,0,872,779.06
CORRIENTES,CONCEPCIÓN,CONCEPCIÓN,0,0,0,2,0,0,0,23,4022,689.18
CORRIENTES,CONCEPCIÓN,SANTA ROSA,0,0,0,2,3,0,0,20,7143,701.79
CORRIENTES,CONCEPCIÓN,TABAY,1,0,0,0,0,1,0,19,1687,697.01
CORRIENTES,CONCEPCIÓN,TATACUA,0,0,0,0,0,1,0,0,731,689.64
