PROVINCIA,PARTIDO,LOCALIDAD,POBLACION,M_ADSL,M_CABLEMODEM,M_DIAL_UP,M_FIBRA_OPTICA,M_SATELITAL,M_WIRELESS,M_TELEFONIA_FIJA,M_3G,M_4G,LATITUD,LONGITUD,DISTANCIA
CHACO,QUITILIPI,VILLA EL PALMAR,879,False,False,False,False,False,True,False,False,False,-26.4551186226266,-60.1646165913523,917.97
CHACO,SAN FERNANDO,BARRANQUERAS,54698,True,True,False,True,False,True,True,True,True,-27.4877739289761,-58.9327416886365,789.4
CHACO,SAN FERNANDO,BASAIL,1929,True,True,False,False,True,True,True,True,True,-27.8868655966917,-59.2791003619491,747.97
CHACO,SAN FERNANDO,COLONIA BARANDA,336,False,False,False,False,False,False,False,True,True,-27.5620449432874,-59.3096911774268,784.2
CHACO,SAN FERNANDO,FONTANA,32027,False,False,False,True,False,True,False,True,True,-27.4167127425858,-59.04393778912,798.0
MENDOZA,CAPITAL,MENDOZA,114893,True,True,True,True,True,True,True,True,True,-32.8774938474965,-68.852787067524,982.35
MENDOZA,GENERAL ALVEAR,BOWEN,4939,False,True,True,False,False,True,True,True,True,-35.0009124317209,-67.5161818289008,831.48
MENDOZA,GENERAL ALVEAR,CARMENSA,941,False,False,False,False,False,True,True,True,True,-35.1449057898791,-67.662955044003,845.16
MENDOZA,GENERAL ALVEAR,GENERAL ALVEAR,29909,True,True,True,True,True,True,True,True,True,-34.9804694766564,-67.7009950828176,848.3
MENDOZA,GENERAL ALVEAR,LOS COMPARTOS,439,False,False,False,False,False,False,False,True,True,-34.9792604557582,-67.6590893207424,844.48
MENDOZA,GODOY CRUZ,GOBERNADOR BENEGAS,0,False,False,False,True,False,False,False,True,True,-32.9443750737376,-68.8651880637399,981.71
MENDOZA,GODOY CRUZ,GODOY CRUZ,191299,True,True,True,True,True,True,True,True,True,-32.9215283150576,-68.8549231831208,981.38
MENDOZA,GODOY CRUZ,LAS TORTUGAS,0,False,False,False,True,False,False,False,True,True,-32.9453107154249,-68.8411734730396,979.51
MENDOZA,LAVALLE,COSTA DE ARAUJO,2816,False,False,False,True,False,True,False,True,True,-32.7568943573314,-68.4085951866641,945.52
MENDOZA,LAVALLE,EL PARAMILLO,90,False,False,False,False,False,False,False,False,False,-32.7813088245414,-68.5336830930131,956.12
MENDOZA,LAVALLE,EL VERGEL,362,False,False,False,False,False,True,False,False,False,-32.7623132216047,-68.6476011792189,966.96
MENDOZA,LAVALLE,INGENIERO GUSTAVO ANDRÉ,288,False,False,False,False,False,True,False,False,False,-32.6824002043157,-68.3268969073829,940.35
MENDOZA,LAVALLE,JOCOLÍ,684,False,False,False,False,False,True,False,False,False,-32.6125410510042,-68.6790408967958,974.19
MENDOZA,LAVALLE,JOCOLÍ VIEJO,422,False,False,False,False,False,True,False,False,False,-32.7274623415005,-68.6602319575528,969.1
MENDOZA,LAVALLE,LAS VIOLETAS,87,False,False,False,False,False,False,False,False,False,-32.8208151905733,-68.6164140763718,962.49
MENDOZA,LAVALLE,VILLA TULUMAYA,7870,False,False,False,True,False,True,False,True,True,-32.7196142429269,-68.6030438537926,964.16
MENDOZA,LUJÁN DE CUYO,AGRELO,2147,True,False,False,True,False,True,True,True,True,-33.1173844439975,-68.8960235351828,980.2
MENDOZA,LUJÁN DE CUYO,BARRIO ADINA I Y II,0,False,False,False,False,False,False,False,True,True,-33.0649388173829,-68.8877014932113,980.71
MENDOZA,LUJÁN DE CUYO,BARRIO PERDRIEL IV,371,False,False,False,True,False,True,False,False,True,-33.0753282280469,-68.9250404043338,983.85
MENDOZA,LUJÁN DE CUYO,CACHEUTA,636,True,False,False,False,False,True,True,True,True,-33.0367104413315,-69.1159068278817,1002.15
MENDOZA,LUJÁN DE CUYO,CARRODILLA,0,False,False,False,True,False,True,False,True,True,-32.9776578285745,-68.8524394649607,979.7
MENDOZA,LUJÁN DE CUYO,CHACRAS DE CORIA,0,False,False,False,True,False,True,False,True,True,-32.9899032062811,-68.8913679185275,982.92
MENDOZA,LUJÁN DE CUYO,COSTA FLORES,297,False,False,False,True,False,True,False,True,True,-33.0705184504059,-68.9343214868201,984.81
MENDOZA,LUJÁN DE CUYO,EL CARMELO,0,False,False,False,False,False,False,False,False,True,-32.9551111218674,-69.281192394514,1019.21
MENDOZA,LUJÁN DE CUYO,EL CARRIZAL,344,False,False,False,False,False,True,False,False,True,-33.3037433557192,-68.7554951968491,963.15
MENDOZA,TUPUNGATO,SAN JOSÉ,1445,False,False,False,True,False,True,False,True,True,-33.3068450101282,-69.1645780862147,1000.38
MENDOZA,TUPUNGATO,TUPUNGATO,13218,True,False,False,True,True,True,True,True,True,-33.3643638135734,-69.1513190958561,997.96
MENDOZA,TUPUNGATO,VILLA BASTIAS,0,False,False,False,False,False,False,False,False,False,-33.3420986445545,-69.1487758488674,998.19
MISIONES,25 DE MAYO,25 DE MAYO,3838,False,False,False,False,True,False,True,False,True,-27.3715719938072,-54.7475224881518,873.91
MISIONES,25 DE MAYO,ALBA POSSE,486,False,False,False,True,False,False,True,False,False,-27.5641504979908,-54.687011236345,856.56
MISIONES,25 DE MAYO,ALICIA BAJA,219,False,False,False,False,False,True,False,False,False,-27.4285421255893,-54.3575081480921,883.68
MISIONES,25 DE MAYO,COLONIA ALICIA,277,False,False,False,False,False,True,False,False,True,-27.3792090956035,-54.3672999680752,888.25
MISIONES,25 DE MAYO,COLONIA AURORA,832,False,False,False,False,True,True,True,False,False,-27.479557957166,-54.5154356645941,872.03
MISIONES,25 DE MAYO,SAN FRANCISCO DE ASÍS,603,False,False,False,True,False,True,False,False,False,-27.4597786529494,-54.7478069154214,864.86
MISIONES,25 DE MAYO,SANTA RITA,1433,False,False,False,True,True,True,True,False,False,-27.5183529379611,-54.7305712624723,859.53
MISIONES,APÓSTOLES,APÓSTOLES,24083,True,True,False,True,True,True,True,True,True,-27.909806877888,-55.7532126178864,783.12
MISIONES,APÓSTOLES,AZARA,3165,False,True,False,False,True,True,True,True,True,-28.0572512053051,-55.6767993766976,769.99
MISIONES,APÓSTOLES,BARRIO RURAL,291,False,False,False,False,False,False,False,False,False,-27.8839188226826,-55.7857809648065,784.87
MISIONES,APÓSTOLES,ESTACIÓN APÓSTOLES,2627,False,False,False,False,False,False,False,True,False,-27.9079594261468,-55.8079584118965,781.65
MISIONES,APÓSTOLES,PINDAPOY,732,False,False,False,False,False,False,False,False,False,-27.7474272299697,-55.7932485753782,799.09
MISIONES,APÓSTOLES,RINCÓN DE AZARA,252,False,False,False,False,False,False,False,False,False,-28.108077909743,-55.6318879848456,766.11
MISIONES,CANDELARIA,MÁRTIRES,530,False,False,False,False,False,True,False,True,True,-27.4188647592881,-55.3777936639947,846.7
MISIONES,APÓSTOLES,SAN JOSÉ,5338,True,False,False,True,False,True,True,True,True,-27.7653179990542,-55.7746920758949,797.75
MISIONES,APÓSTOLES,TRES CAPONES,485,False,False,False,False,False,False,False,False,True,-28.0000872703207,-55.608042877744,778.21
MISIONES,CAINGUÁS,1º DE MAYO,403,False,False,False,False,False,False,False,False,False,-27.1660848947706,-55.029165269622,884.87
MISIONES,CAINGUÁS,ARISTÓBULO DEL VALLE,12375,True,True,False,True,True,True,True,True,False,-27.0952902000827,-54.8949054572105,896.96
MISIONES,CAINGUÁS,CAMPO GRANDE,6547,True,False,False,True,True,True,True,True,True,-27.2062681295066,-54.979095503669,882.45
MISIONES,CAINGUÁS,DOS DE MAYO NÚCLEO I,6504,False,False,False,True,False,False,True,False,False,-27.0205393332885,-54.6877327006159,912.25
MISIONES,CAINGUÁS,DOS DE MAYO NÚCLEO II,0,False,False,False,False,False,False,False,False,False,-27.029119573606,-54.6647616030905,912.22
MISIONES,CAINGUÁS,DOS DE MAYO NÚCLEO III,739,False,False,False,False,False,True,False,False,False,-27.0065768537216,-54.6123536244069,916.51
MISIONES,CAINGUÁS,KILÓMETRO 17,439,False,False,False,False,False,False,False,False,False,-27.3105260940585,-54.9030555649231,874.39
MISIONES,CAINGUÁS,NUCLEO I,0,False,False,False,False,False,False,False,False,False,-26.9808943053968,-54.7030774930753,915.77
MISIONES,CAINGUÁS,NUCLEO II,0,False,False,False,False,False,False,False,False,False,-27.0234502899983,-54.6788256442778,912.28
MISIONES,CAINGUÁS,PUEBLO ILLIA,348,False,False,False,False,False,True,False,False,False,-27.1485153432864,-54.5624940052185,903.87
MISIONES,CAINGUÁS,SALTO ENCANTADO,3543,False,True,False,False,True,True,True,False,True,-27.0822797871022,-54.8334856092969,900.52
MISIONES,CANDELARIA,BARRIO DEL LAGO,69,False,False,False,False,False,False,False,False,False,-27.4636033945712,-55.8005801049338,829.02
MISIONES,CANDELARIA,BONPLAND,1842,True,False,False,False,False,False,True,False,False,-27.4820696887808,-55.4774200837194,836.85
MISIONES,CANDELARIA,CANDELARIA,13777,True,True,False,False,True,False,True,True,True,-27.4591653471738,-55.7430844145913,831.16
MISIONES,CANDELARIA,CERRO CORÁ,684,False,False,False,False,False,False,False,False,True,-27.508609969523,-55.6038621436184,830.09
MISIONES,CANDELARIA,LORETO,309,False,False,False,False,False,False,False,False,False,-27.3296012279697,-55.5228090005038,851.5
MENDOZA,LAS HERAS,EL BORBOLLON,0,False,False,False,False,False,False,False,True,True,-32.8069208013923,-68.7772864976942,977.44
MENDOZA,LAS HERAS,EL CHALLAO,0,False,False,False,True,False,False,False,False,False,-32.8187507127469,-68.9164320667614,989.71
MENDOZA,LAS HERAS,EL PLUMERILLO,0,False,False,False,False,False,False,False,True,True,-32.8468358627701,-68.8191474531696,980.13
MENDOZA,LAS HERAS,EL RESGUARDO,0,False,False,False,False,False,False,False,True,False,-32.7650499892594,-68.7913047281368,979.88
MENDOZA,LAS HERAS,EL ZAPALLAR,0,False,False,False,False,False,False,False,True,True,-32.8555537707294,-68.8280317752065,980.7
MENDOZA,LAS HERAS,JOCOLÍ,804,False,False,False,False,False,False,True,True,True,-32.5843190924112,-68.6808088140348,975.2
MENDOZA,LAS HERAS,LA CIENEGUITA,0,False,False,False,False,False,False,False,True,True,-32.8444580470853,-68.8646206504362,984.32
MENDOZA,LAS HERAS,LAS CUEVAS,8,False,False,False,False,False,False,False,True,True,-32.8079619437825,-70.0851824266087,1096.03
MENDOZA,LAS HERAS,LAS HERAS,189067,True,True,True,True,True,True,True,True,True,-32.8499236875213,-68.8452567330483,982.41
MENDOZA,LAS HERAS,LOS PENITENTES,2,False,False,False,False,False,False,False,False,False,-32.8369504266306,-69.853921289708,1074.27
MENDOZA,LAS HERAS,PANQUEHUA,0,False,False,False,False,False,False,False,True,True,-32.8349236425418,-68.8451652007894,982.81
MENDOZA,LAS HERAS,PAPAGAYOS,0,False,False,False,False,True,False,False,True,True,-32.8219,-68.8964,987.81
MENDOZA,LAS HERAS,POLVAREDAS,128,False,False,False,False,False,False,False,True,True,-32.8190384814445,-69.7097346552796,1061.64
MENDOZA,LAS HERAS,PUENTE DEL INCA,126,False,False,False,False,False,False,False,True,True,-32.8198835580194,-69.9250020499226,1081.17
MENDOZA,LAS HERAS,PUNTA DE VACAS,18,False,False,False,False,False,False,False,False,False,-32.8488063589156,-69.7763007026825,1066.91
MENDOZA,LAS HERAS,SIERRAS DE ENCALADA,0,False,False,False,False,False,False,False,True,True,-32.9869460291704,-68.9485091767272,988.18
SAN LUIS,BELGRANO,POZO CAVADO,0,False,False,False,False,False,False,False,False,False,-32.55034841,-66.23912573,758.14
SAN LUIS,BELGRANO,POZO DEL TALA,0,False,False,False,False,False,False,False,False,False,-32.60300671,-66.29297728,760.98
SAN JUAN,VALLE FÉRTIL,ASTICA,740,False,False,False,False,False,True,True,True,True,-30.9538850864023,-67.3006351406982,922.05
SAN JUAN,VALLE FÉRTIL,BALDE DEL ROSARIO,93,False,False,False,False,False,False,True,False,False,-30.3207151787316,-67.6951969177397,989.66
SAN JUAN,VALLE FÉRTIL,CHUCUMA,123,False,False,False,False,False,False,False,True,False,-31.0688861561951,-67.2788289085567,914.23
SAN JUAN,VALLE FÉRTIL,LOS BALDECITOS,53,False,False,False,False,False,False,True,True,True,-30.2241888429483,-67.7014210305429,995.73
SAN JUAN,VALLE FÉRTIL,USNO,339,False,False,False,False,False,False,False,False,False,-30.5640053498102,-67.540327100629,963.15
SAN JUAN,VALLE FÉRTIL,VILLA SAN AGUSTÍN,4423,False,False,False,True,True,True,True,True,True,-30.6367084796207,-67.4650598603898,952.88
SAN JUAN,ZONDA,VILLA BASILIO NIEVAS,4539,False,False,False,False,False,True,True,True,True,-31.543878931951,-68.7407758815646,1018.26
SAN JUAN,ZONDA,VILLA TACU,0,False,False,False,False,False,False,False,False,False,-31.5293321449519,-68.7253410683189,1017.52
SAN LUIS,AYACUCHO,BALDE DE AZCURRA,0,False,False,False,False,False,False,False,False,False,-32.1365131493381,-66.854453887488,828.35
SAN LUIS,AYACUCHO,BALDE DE LOS TORRES,0,False,False,False,False,False,False,False,False,False,-32.0273284154145,-66.1023162055029,767.55
SAN LUIS,AYACUCHO,BALDE DEL CARMEN,0,False,False,False,False,False,False,False,False,False,-32.27812976,-66.16172942,761.95
SAN LUIS,AYACUCHO,BALDE RETAMO,0,False,False,False,False,False,False,False,False,False,-32.1071837607464,-65.9591283364498,751.63
SAN LUIS,AYACUCHO,BALDECITO DE LA PAMPA,0,False,False,False,False,False,False,False,False,False,-32.34825343,-66.20247477,762.68
SAN LUIS,AYACUCHO,CANDELARIA,2729,False,False,False,True,False,True,True,False,True,-32.0607491134468,-65.8276913716033,742.38
SAN LUIS,AYACUCHO,CARPINTERIA,0,False,False,False,False,False,False,False,False,False,-32.55476157,-66.09236842,745.01
SAN LUIS,AYACUCHO,EL CALDEN,0,False,False,False,False,False,False,False,False,False,-31.9013529041554,-65.8545481796961,752.09
SAN LUIS,AYACUCHO,EL INJERTO,0,False,False,False,False,False,False,False,False,False,-32.22815945,-65.69191327,723.21
SAN LUIS,AYACUCHO,EL RINCON,0,False,False,False,False,False,False,False,False,False,-32.6556521,-66.20161387,751.0
SAN LUIS,AYACUCHO,EL VINAGRILLO,0,False,False,False,False,False,False,False,False,False,-32.4018573,-66.02362281,744.86
SAN LUIS,AYACUCHO,EL ZAPALLAR,0,False,False,False,False,False,False,False,False,False,-32.28351144,-65.80227972,730.4
SAN LUIS,AYACUCHO,LA AGUADA,0,False,False,False,False,False,False,False,False,False,-32.28028097,-65.83553852,733.43
SAN LUIS,AYACUCHO,LA AVENENCIA,0,False,False,False,False,False,False,False,False,False,-32.24501781,-66.41237917,785.22
SAN LUIS,AYACUCHO,LA BOTIJA,0,False,False,False,False,False,False,False,False,False,-32.23779512,-66.57895642,800.11
SAN LUIS,AYACUCHO,LA BREA,0,False,False,False,False,False,False,False,False,False,-32.218073280756,-65.8748842663651,739.5
SAN LUIS,AYACUCHO,LA MAJADA,0,False,False,False,False,False,True,False,False,False,-32.5298829031211,-66.0429032510053,741.58
SAN LUIS,AYACUCHO,LA REPRESITA,0,False,False,False,False,False,False,False,False,False,-32.1611532404767,-65.6840749663906,725.5
SAN LUIS,AYACUCHO,LA SALVADORA,0,False,False,False,False,False,False,False,False,False,-32.28620178,-66.732734,811.71
SAN LUIS,AYACUCHO,LUJÁN,2016,False,False,False,False,False,True,True,True,False,-32.3660349058479,-65.9425439975458,739.2
SAN LUIS,AYACUCHO,PAMPA GRANDE,0,False,False,False,True,False,False,False,False,False,-32.3724224723278,-66.3077548668586,770.96
SAN LUIS,AYACUCHO,POZO DEL MOLLE,0,False,False,False,False,False,False,False,False,False,-32.53991654,-66.1496998,750.62
SAN LUIS,AYACUCHO,QUINES,7459,False,False,False,False,True,True,False,False,True,-32.2330822365033,-65.8056329969317,732.85
SAN LUIS,AYACUCHO,RÍO JUAN GÓMEZ,0,False,False,False,False,False,True,False,False,False,-32.603889,-66.086944,742.71
SAN LUIS,AYACUCHO,RODEO DE CADENAS,0,False,False,False,False,False,False,False,False,False,-32.7015629614775,-66.1900873349156,748.36
SAN LUIS,AYACUCHO,SAN FRANCISCO DEL MONTE DE ORO,3732,False,False,False,False,False,True,True,False,True,-32.6006392247112,-66.1273702635842,746.4
SAN LUIS,AYACUCHO,SAN IGNACIO,0,False,False,False,False,False,False,False,False,False,-32.0866257032099,-66.0888231134367,763.75
SAN LUIS,AYACUCHO,SAN MIGUEL,0,False,False,False,False,False,False,False,False,False,-32.14116477,-65.81342262,737.54
SAN LUIS,AYACUCHO,SAN ROQUE,0,False,False,False,False,False,False,False,False,False,-32.15448797,-66.96257853,837.12
SAN LUIS,AYACUCHO,SANTA ANA,0,False,False,False,False,False,False,False,False,False,-32.1448782188562,-66.0460393687647,757.51
SAN LUIS,AYACUCHO,SANTA ROSA DE CATANTAL,0,False,False,False,False,False,False,False,False,False,-32.33294095,-66.91334013,825.85
SAN LUIS,AYACUCHO,SANTA TERESA,0,False,False,False,False,False,False,False,False,False,-32.20206139,-66.26698743,774.29
SAN LUIS,AYACUCHO,SANTO DOMINGO,0,False,False,False,False,False,False,False,False,False,-31.8973633310749,-65.6491557457839,734.79
SAN LUIS,AYACUCHO,TALITA,0,False,False,False,False,False,False,False,False,False,-32.3496514640192,-66.7266327912252,808.73
SAN LUIS,BELGRANO,ARBOL SOLO,0,False,False,False,False,False,False,False,False,False,-32.52213375,-66.48595015,781.01
SAN LUIS,BELGRANO,BELLA ESTANCIA,0,False,False,False,False,False,False,False,False,False,-32.8188624645794,-66.6427145357585,784.82
SAN LUIS,BELGRANO,BUEN ORDEN,0,False,False,False,False,False,False,False,False,False,-32.59798771,-66.71267133,798.43
SAN LUIS,BELGRANO,EL BARRIAL,0,False,False,False,False,False,False,False,False,False,-32.8288468409196,-66.3734349744985,760.42
SAN LUIS,BELGRANO,EL MILAGRO,0,False,False,False,False,False,False,False,False,False,-33.10055908,-66.36174359,751.1
SAN LUIS,BELGRANO,EL RECODO,0,False,False,False,False,False,False,False,False,False,-32.9827253369368,-66.4680980568412,764.1
SAN LUIS,BELGRANO,ESTANCIA DE AMIEVA,0,False,False,False,False,False,False,False,False,False,-32.6952146,-66.26680538,755.4
SAN LUIS,BELGRANO,HUALTARAN,0,False,False,False,False,False,False,False,False,False,-32.46760813,-66.96050979,825.07
SAN LUIS,BELGRANO,LA CALERA,598,False,False,False,True,False,True,True,False,False,-32.8619918957825,-66.8506529764617,802.11
SAN LUIS,BELGRANO,LAS LAGUNITAS,0,False,False,False,False,False,False,False,False,False,-32.9957785714348,-67.0904154332342,819.74
SAN LUIS,BELGRANO,LOS MOLLES,0,False,False,False,False,False,True,False,False,False,-33.10962076,-66.28134706,743.6
SAN LUIS,BELGRANO,LOS RAMBLONES,0,False,False,False,False,False,False,False,False,False,-32.5115721012844,-66.4266138930999,776.15
SAN LUIS,BELGRANO,NARANJO ESQUINO,0,False,False,False,False,False,False,False,False,False,-33.02126301,-66.85216648,797.54
SAN LUIS,BELGRANO,NOGOLÍ,739,False,False,False,True,False,True,True,False,False,-32.9173752831041,-66.3257602058349,753.33
SANTA FE,LA CAPITAL,SAN JOSÉ DEL RINCÓN,10176,True,True,False,True,True,False,True,True,True,-31.6061471114691,-60.569631684875,385.85
SANTA FE,LA CAPITAL,SANTA FE,391164,True,True,True,True,True,True,True,True,True,-31.645164805431,-60.7093147118987,389.08
SANTA FE,LA CAPITAL,SANTO TOMÉ,65684,True,True,False,True,False,True,True,True,True,-31.6648423299398,-60.7626399841519,389.99
SANTA FE,LA CAPITAL,SAUCE VIEJO,7953,True,False,False,True,False,True,True,True,True,-31.7630683465248,-60.8898606108667,387.8
SANTA FE,LA CAPITAL,VILLA ADELINA,0,False,False,False,False,False,False,False,True,True,-31.7077603088951,-60.7883380397856,387.37
SANTA FE,LA CAPITAL,VILLA LAURA (EST. CONSTITUYENTES),268,False,False,False,False,False,False,False,False,True,-31.3738964582973,-60.664717579411,412.7
SANTA FE,LAS COLONIAS,CAVOUR,137,False,False,False,False,False,True,True,False,False,-31.3666330323604,-61.0172254853249,430.96
SANTA FE,LAS COLONIAS,CULULÚ,97,False,False,False,False,False,True,True,False,False,-31.2053110846326,-60.9314003415917,441.73
SANTA FE,LAS COLONIAS,ELISA,1490,False,False,False,True,False,False,True,False,False,-30.6980797094538,-61.0487593646417,496.12
SANTA FE,LAS COLONIAS,EMPALME SAN CARLOS,125,False,False,False,False,False,True,True,False,True,-31.5487780871674,-60.8127223355579,403.39
SANTA FE,LAS COLONIAS,ESPERANZA,40145,True,True,False,True,True,True,True,True,True,-31.4505966144136,-60.9310068119638,418.66
SANTA FE,LAS COLONIAS,FELICIA,1788,False,False,False,False,False,True,True,True,True,-31.246393987915,-61.2128816673977,452.43
SANTA FE,LAS COLONIAS,FRANCK,5109,True,False,False,True,False,True,True,True,False,-31.5888736174502,-60.9388945830321,406.32
SANTA FE,LAS COLONIAS,GRUTLY,545,True,False,False,False,False,True,True,False,False,-31.2705026899597,-61.0727542695818,442.79
SANTA FE,LAS COLONIAS,HIPATIA,310,False,False,False,False,False,True,False,False,False,-31.1282518725208,-61.0327676754247,454.08
SANTA FE,LAS COLONIAS,HUMBOLDT,3999,True,False,False,True,False,True,True,True,True,-31.4009210645041,-61.0825515659905,431.26
SANTA FE,LAS COLONIAS,JACINTO L. ARÁUZ,106,False,False,False,False,False,False,False,False,False,-30.7370340516557,-60.9759511253175,488.97
SANTA FE,LAS COLONIAS,LA PELADA,1037,False,False,False,True,False,True,True,False,False,-30.8679477693336,-60.9718116807155,476.05
SANTA FE,LAS COLONIAS,LAS TUNAS,360,True,False,False,True,True,False,True,True,True,-31.5722370638803,-60.9959287992772,410.92
SANTA FE,LAS COLONIAS,MARÍA LUISA,579,False,False,False,False,False,True,True,False,False,-31.0126440481519,-60.9114327492504,459.21
SANTA FE,LAS COLONIAS,MATILDE,754,True,False,False,False,False,True,True,False,False,-31.7932160880623,-60.9818059784844,390.24
SANTA FE,LAS COLONIAS,NUEVO TORINO,425,True,False,False,False,False,True,False,False,True,-31.3468823835409,-61.235725734005,444.51
SANTA FE,LAS COLONIAS,PILAR,4705,True,False,False,True,False,True,True,True,True,-31.442015817123,-61.2600249614063,437.3
SANTA FE,LAS COLONIAS,PLAZA MATILDE,29,False,False,False,False,False,False,False,False,False,-31.7974834888763,-61.0111678232689,391.54
SANTA FE,LAS COLONIAS,SARMIENTO,1098,True,False,False,False,False,True,True,True,True,-31.0606024884219,-61.167889729979,467.3
SANTA FE,ROSARIO,ACEBAL,4969,True,True,False,True,False,True,True,False,False,-33.2436505576999,-60.837195481459,267.44
SANTA FE,ROSARIO,ALBARELLOS,253,False,False,False,False,False,True,True,False,False,-33.2413031665306,-60.6365751407418,252.38
SANTA FE,ROSARIO,ÁLVAREZ,5417,True,True,False,True,False,False,True,True,True,-33.1306253585247,-60.8039626859935,272.22
SANTA FE,ROSARIO,ALVEAR,2402,True,True,False,True,False,True,True,False,False,-33.0614584695641,-60.6159765613734,263.31
SANTA FE,ROSARIO,ARBILLA,427,True,False,False,False,False,False,False,False,False,-33.0919516648506,-60.6993159324653,267.15
SANTA FE,ROSARIO,ARMINDA,288,False,True,False,False,False,False,True,False,False,-33.2658615254501,-60.9669188397385,276.16
SANTA FE,ROSARIO,ARROYO SECO,20620,True,True,False,True,False,True,True,True,True,-33.1560225761175,-60.5101308080247,249.0
SANTA FE,ROSARIO,CARMEN DEL SAUCE,531,False,False,False,True,False,True,False,False,True,-33.2376879120566,-60.8118679160701,265.87
SANTA FE,ROSARIO,CORONEL BOGADO,2204,True,False,False,True,False,False,True,False,False,-33.3175115859048,-60.6036347878573,244.92
SANTA FE,ROSARIO,CORONEL RODOLFO S. DOMÍNGUEZ,796,False,True,False,False,False,False,True,True,True,-33.1854760061025,-60.7228633313771,262.53
SANTA FE,ROSARIO,CUATRO ESQUINAS,174,False,False,False,True,False,False,False,False,False,-33.2466228889596,-60.7649740219949,261.72
SANTA FE,ROSARIO,EL CARAMELO,155,True,False,False,True,False,False,True,False,False,-33.1288733975401,-60.7130394393533,265.61
BUENOS AIRES,AVELLANEDA,PINEYRO,28102,False,True,False,True,False,False,True,True,True,-34.6685497926645,-58.3886029123689,10.97
BUENOS AIRES,AVELLANEDA,SARANDÍ,63281,True,True,True,True,True,True,True,True,True,-34.6843716640855,-58.348101313379,14.04
BUENOS AIRES,AVELLANEDA,VILLA DOMÍNICO,61273,True,True,False,True,False,True,True,True,True,-34.6986315148924,-58.3363602646664,15.95
BUENOS AIRES,AVELLANEDA,WILDE,68624,True,True,True,True,False,True,True,True,True,-34.7061588356333,-58.3218349208501,17.35
BUENOS AIRES,AYACUCHO,AYACUCHO,17364,True,False,True,False,False,True,True,True,True,-37.1536695670417,-58.4895476662462,286.91
BUENOS AIRES,AYACUCHO,LA CONSTANCIA,49,False,False,False,False,False,True,False,False,False,-37.2286256057071,-58.7603890048806,296.74
BUENOS AIRES,AYACUCHO,SOLANET,47,False,False,False,False,False,True,False,False,False,-36.8444984439739,-58.5071421689017,252.58
BUENOS AIRES,AYACUCHO,UDAQUIOLA,91,False,False,False,False,True,True,False,False,False,-36.5637513540211,-58.5333344196536,221.48
BUENOS AIRES,AZUL,16 DE JULIO,111,False,False,False,False,False,False,False,True,True,-37.2020524773603,-60.1652139181813,331.71
BUENOS AIRES,AZUL,ARIEL,16,False,False,False,False,False,False,False,False,False,-36.5312544192466,-59.9200651844348,256.35
BUENOS AIRES,ROJAS,VILLA MANUEL POMAR,52,False,False,False,False,False,False,False,False,False,-33.9159508805463,-60.9379380238883,242.5
BUENOS AIRES,ROJAS,VILLA PARQUE CECIR,0,False,False,False,False,False,False,False,False,False,-34.1707175989305,-60.7438336816558,217.7
BUENOS AIRES,ROQUE PÉREZ,CARLOS BEGUERIE,399,False,False,False,True,False,True,True,False,False,-35.4854690457283,-59.1017155978911,118.74
BUENOS AIRES,ROQUE PÉREZ,ROQUE PÉREZ,10358,True,True,True,True,False,True,True,True,True,-35.4016375824204,-59.3346857845207,124.0
BUENOS AIRES,SAAVEDRA,ARROYO CORTO,514,False,False,False,True,False,False,True,False,False,-37.512917973477,-62.3116837747426,478.51
BUENOS AIRES,SAAVEDRA,COLONIA SAN MARTÍN,92,False,False,False,False,False,False,False,False,False,-37.9769152091143,-62.3326095560459,515.67
BUENOS AIRES,SAAVEDRA,DUFAUR,182,False,False,False,False,False,False,True,False,False,-37.9428223013646,-62.284864272698,510.03
BUENOS AIRES,SAAVEDRA,ESPARTILLAR,785,False,False,False,True,False,True,True,False,False,-37.3604343942367,-62.4297386825705,475.35
BUENOS AIRES,SAAVEDRA,GOYENA,516,False,False,False,True,False,False,False,False,False,-37.7192518502325,-62.6071296330023,513.2
BUENOS AIRES,SAAVEDRA,LAS ENCADENADAS,9,False,False,False,False,False,False,False,False,False,-38.0361082716296,-62.4704140736323,528.81
BUENOS AIRES,SAAVEDRA,PIGÜÉ,14383,False,False,False,True,False,False,True,True,True,-37.6063896033626,-62.4057728759143,491.62
BUENOS AIRES,SAAVEDRA,SAAVEDRA,2276,False,False,False,True,False,True,True,True,True,-37.7636402199499,-62.3506328041255,500.01
BUENOS AIRES,SALADILLO,ALVAREZ DE TOLEDO,213,False,False,False,True,False,False,True,True,False,-35.6391609182127,-59.6292383440582,161.49
BUENOS AIRES,SALADILLO,BLAQUIER,0,False,False,False,False,False,False,False,False,False,-35.767700734608,-59.3038642874232,155.04
BUENOS AIRES,SALADILLO,CAZÓN,209,False,False,False,True,False,False,True,False,True,-35.576803202395,-59.6645037628687,158.77
BUENOS AIRES,SALADILLO,DEL CARRIL,1270,False,False,False,False,False,True,True,True,True,-35.5127172285926,-59.5158202035334,144.23
BUENOS AIRES,SALADILLO,POLVAREDAS,392,False,False,False,False,False,False,False,False,False,-35.593907231155,-59.5079734849201,150.39
